Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      3.47     0.00        1     0.00     0.00  std::shared_ptr<CollisionDetector> std::allocate_shared<CollisionDetector, std::allocator<CollisionDetector>>(std::allocator<CollisionDetector> const&)
  0.00      3.47     0.00        1     0.00     0.00  std::shared_ptr<Scene> std::allocate_shared<Scene, std::allocator<Scene>>(std::allocator<Scene> const&)
  0.00      3.47     0.00        1     0.00     0.00  std::shared_ptr<Object> std::allocate_shared<Object, std::allocator<Object>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&>(std::allocator<Object> const&, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&)
  0.00      3.47     0.00        1     0.00     0.00  std::shared_ptr<Player> std::allocate_shared<Player, std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::allocator<Player> const&, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<TextRenderer, std::allocator<TextRenderer>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<TextRenderer, std::allocator<TextRenderer>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<TextRenderer, std::allocator<TextRenderer>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<ProjectilePool, std::allocator<ProjectilePool>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<ProjectilePool, std::allocator<ProjectilePool>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<ProjectilePool, std::allocator<ProjectilePool>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<TexturedObject, std::allocator<TexturedObject>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<TexturedObject, std::allocator<TexturedObject>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<TexturedObject, std::allocator<TexturedObject>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidManager, std::allocator<AsteroidManager>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidManager, std::allocator<AsteroidManager>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<AsteroidManager, std::allocator<AsteroidManager>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidPrototype, std::allocator<AsteroidPrototype>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidPrototype, std::allocator<AsteroidPrototype>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<AsteroidPrototype, std::allocator<AsteroidPrototype>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<CollisionDetector, std::allocator<CollisionDetector>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<CollisionDetector, std::allocator<CollisionDetector>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<CollisionDetector, std::allocator<CollisionDetector>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Scene, std::allocator<Scene>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Scene, std::allocator<Scene>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Scene, std::allocator<Scene>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Object, std::allocator<Object>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Object, std::allocator<Object>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Object, std::allocator<Object>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Player, std::allocator<Player>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Player, std::allocator<Player>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Player, std::allocator<Player>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::__enable_shared_from_this_base(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, std::enable_shared_from_this<Player> const*)
  0.00      3.47     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<Window*, std::default_delete<Window> > >::type& std::get<1ul, Window*, std::default_delete<Window> >(std::tuple<Window*, std::default_delete<Window> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<Renderer*, std::default_delete<Renderer> > >::type& std::get<1ul, Renderer*, std::default_delete<Renderer> >(std::tuple<Renderer*, std::default_delete<Renderer> >&)
  0.00      3.47     0.00        1     0.00     0.00  std::remove_reference<CallbackTimer*&>::type&& std::move<CallbackTimer*&>(CallbackTimer*&)
  0.00      3.47     0.00        1     0.00     0.00  std::remove_reference<Window*&>::type&& std::move<Window*&>(Window*&)
  0.00      3.47     0.00        1     0.00     0.00  std::remove_reference<Renderer*&>::type&& std::move<Renderer*&>(Renderer*&)
  0.00      3.47     0.00        1     0.00     0.00  std::default_delete<CallbackTimer>&& std::forward<std::default_delete<CallbackTimer> >(std::remove_reference<std::default_delete<CallbackTimer> >::type&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<CallbackTimer::Callback>(CallbackTimer::Callback*)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<CallbackTimer::Callback*>(CallbackTimer::Callback*, CallbackTimer::Callback*)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<CallbackTimer::Callback*, CallbackTimer::Callback>(CallbackTimer::Callback*, CallbackTimer::Callback*, std::allocator<CallbackTimer::Callback>&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<EventObserver**>(EventObserver**, EventObserver**)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<EventObserver**, EventObserver*>(EventObserver**, EventObserver**, std::allocator<EventObserver*>&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<RenderLayer>*>(std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer> >(std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*, std::allocator<std::shared_ptr<RenderLayer> >&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<AsteroidObject>*>(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject>*)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> >(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject>*, std::allocator<std::shared_ptr<AsteroidObject> >&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<Scene>*>(std::shared_ptr<Scene>*, std::shared_ptr<Scene>*)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<Scene>*, std::shared_ptr<Scene> >(std::shared_ptr<Scene>*, std::shared_ptr<Scene>*, std::allocator<std::shared_ptr<Scene> >&)
  0.00      3.47     0.00        1     0.00     0.00  void std::_Destroy<std::shared_ptr<Scene> >(std::shared_ptr<Scene>*)
  0.00      3.47     0.00        1     0.00     0.00  std::pair<std::__strip_reference_wrapper<std::decay<float>::type>::__type, std::__strip_reference_wrapper<std::decay<float>::type>::__type> std::make_pair<float, float>(float&&, float&&)
  0.00      3.47     0.00        1     0.00     0.00  std::pair<std::__strip_reference_wrapper<std::decay<int>::type>::__type, std::__strip_reference_wrapper<std::decay<int>::type>::__type> std::make_pair<int, int>(int&&, int&&)
  0.00      3.47     0.00        1     0.00     0.00  Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}::shared_ptr({lambda()#1}&&)
  0.00      3.47     0.00        1     0.00     0.00  Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}::shared_ptr({lambda()#1} const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.29% of 3.47 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     97.0    0.00    3.37                 main [1]
                0.89    2.07    2263/2263        CollisionDetector::checkCollisions() [2]
                0.00    0.15    2263/2263        CallbackTimer::update() [7]
                0.00    0.12    2263/2263        Renderer::draw() [16]
                0.00    0.12    2263/2263        AsteroidManager::update(float) [17]
                0.01    0.00    2263/2263        Window::update() [62]
                0.00    0.01       1/1           AsteroidFactory::addPrototype(AsteroidPrototype::Size, std::shared_ptr<AsteroidPrototype> const&) [92]
                0.00    0.00    2263/2263        Player::update(float) [96]
                0.00    0.00       1/1           std::shared_ptr<Object> std::make_shared<Object, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&>(glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&) [128]
                0.00    0.00       1/1           std::shared_ptr<Player> std::make_shared<Player, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [129]
                0.00    0.00       1/1           std::shared_ptr<TexturedObject> std::make_shared<TexturedObject, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&) [127]
                0.00    0.00      20/20          TexturedObject::setTexture(std::shared_ptr<Texture>) [133]
                0.00    0.00       3/788056      Shader::setUniform(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, glm::mat<4, 4, float, (glm::qualifier)0> const&) [64]
                0.00    0.00       1/1           Object::setCenterPosition(glm::vec<2, float, (glm::qualifier)0>) [139]
                0.00    0.00       1/785871      std::__shared_ptr_access<Texture, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [59]
                0.00    0.00       1/1           Shader::setUniform(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, glm::vec<4, float, (glm::qualifier)0> const&) [140]
                0.00    0.00       1/2214        CollisionDetector::addObject(Object*) [134]
                0.00    0.00    2266/2266        std::__shared_ptr_access<Player, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [372]
                0.00    0.00    2264/2264        std::unique_ptr<Window, std::default_delete<Window> >::operator->() const [385]
                0.00    0.00    2264/2264        std::unique_ptr<Renderer, std::default_delete<Renderer> >::operator->() const [387]
                0.00    0.00    2264/6286        std::__shared_ptr_access<CollisionDetector, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [283]
                0.00    0.00    2264/2265        std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >::operator->() const [377]
                0.00    0.00    2263/4476        std::__shared_ptr_access<AsteroidManager, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [307]
                0.00    0.00      43/939546      std::shared_ptr<Texture>::~shared_ptr() <cycle 1> [534]
                0.00    0.00      21/21          std::__shared_ptr_access<TextRenderer, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [686]
                0.00    0.00      21/21          std::__cxx11::to_string(int) [700]
                0.00    0.00      21/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [706]
                0.00    0.00      21/21          TextRenderer::renderText(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int, SDL_Color) [679]
                0.00    0.00      20/20          std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture>&&) [716]
                0.00    0.00      20/20          std::__shared_ptr_access<TexturedObject, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [713]
                0.00    0.00      20/2236        std::shared_ptr<Texture>::shared_ptr(std::shared_ptr<Texture> const&) [419]
                0.00    0.00      13/796931      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [179]
                0.00    0.00       8/8           Utils::readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [787]
                0.00    0.00       6/6677        glm::vec<2, float, (glm::qualifier)0>::vec<int, int>(int, int) [270]
                0.00    0.00       4/4           std::shared_ptr<Shader> std::make_shared<Shader, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [884]
                0.00    0.00       4/1576110     std::__shared_ptr_access<Shader, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [165]
                0.00    0.00       4/939546      std::shared_ptr<Shader>::~shared_ptr() <cycle 1> [537]
                0.00    0.00       3/3           std::shared_ptr<RenderLayer> std::make_shared<RenderLayer>() [986]
                0.00    0.00       3/2266        std::__shared_ptr_access<Scene, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [370]
                0.00    0.00       3/3           Scene::addRenderLayer(std::shared_ptr<RenderLayer> const&) [894]
                0.00    0.00       3/3           glm::vec<4, float, (glm::qualifier)0>::vec<int, int, int, int>(int, int, int, int) [893]
                0.00    0.00       3/2219        glm::mat<4, 4, float, (glm::qualifier)0> glm::ortho<float>(float, float, float, float, float, float) [422]
                0.00    0.00       3/10814       std::__shared_ptr_access<RenderLayer, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [244]
                0.00    0.00       3/2216        RenderLayer::addObject(std::shared_ptr<Object> const&) [432]
                0.00    0.00       3/939546      std::shared_ptr<Object>::~shared_ptr() <cycle 1> [280]
                0.00    0.00       3/939546      std::shared_ptr<RenderLayer>::~shared_ptr() <cycle 1> [771]
                0.00    0.00       2/2           std::shared_ptr<Texture> std::make_shared<Texture, char const (&) [14]>(char const (&) [14]) [1142]
                0.00    0.00       1/1           std::_MakeUniq<Window>::__single_object std::make_unique<Window, int, int>(int&&, int&&) [1575]
                0.00    0.00       1/1           Window::init() [1181]
                0.00    0.00       1/1           InputHandler::InputHandler() [1161]
                0.00    0.00       1/1           std::shared_ptr<CollisionDetector> std::make_shared<CollisionDetector>() [1573]
                0.00    0.00       1/1           std::shared_ptr<TextRenderer> std::make_shared<TextRenderer, char const (&) [27], int>(char const (&) [27], int&&) [1569]
                0.00    0.00       1/1           std::_MakeUniq<Renderer>::__single_object std::make_unique<Renderer>() [1576]
                0.00    0.00       1/1           std::shared_ptr<Scene> std::make_shared<Scene>() [1574]
                0.00    0.00       1/1           Renderer::addScene(std::shared_ptr<Scene> const&) [1183]
                0.00    0.00       1/1           std::shared_ptr<ProjectilePool> std::make_shared<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1570]
                0.00    0.00       1/1           Object::setName(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1179]
                0.00    0.00       1/1           Player::setSpeed(float) [1180]
                0.00    0.00       1/2267        std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::get() const [366]
                0.00    0.00       1/1           std::shared_ptr<Object>::shared_ptr<Player, void>(std::shared_ptr<Player> const&) [1315]
                0.00    0.00       1/81          Texture::getSize() [631]
                0.00    0.00       1/1           std::shared_ptr<Object>::shared_ptr<TexturedObject, void>(std::shared_ptr<TexturedObject> const&) [1316]
                0.00    0.00       1/1           std::shared_ptr<AsteroidManager> std::make_shared<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1571]
                0.00    0.00       1/1           AsteroidFactory::AsteroidFactory() [1171]
                0.00    0.00       1/1           AsteroidFactory::setSpawnArea(glm::vec<4, float, (glm::qualifier)0>) [1169]
                0.00    0.00       1/1           AsteroidFactory::setTargetArea(glm::vec<4, float, (glm::qualifier)0>) [1170]
                0.00    0.00       1/1           std::pair<std::__strip_reference_wrapper<std::decay<float>::type>::__type, std::__strip_reference_wrapper<std::decay<float>::type>::__type> std::make_pair<float, float>(float&&, float&&) [1622]
                0.00    0.00       1/1           std::pair<std::__strip_reference_wrapper<std::decay<int>::type>::__type, std::__strip_reference_wrapper<std::decay<int>::type>::__type> std::make_pair<int, int>(int&&, int&&) [1623]
                0.00    0.00       1/1           std::shared_ptr<AsteroidPrototype> std::make_shared<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1572]
                0.00    0.00       1/1           std::shared_ptr<AsteroidPrototype>::~shared_ptr() [1311]
                0.00    0.00       1/2           std::_MakeUniq<CallbackTimer>::__single_object std::make_unique<CallbackTimer>() [1143]
                0.00    0.00       1/1           std::function<void ()>::function<main::{lambda()#1}, void>(main::{lambda()#1}&&) [1560]
                0.00    0.00       1/2           CallbackTimer::addCallback(std::function<void ()>, int) [999]
                0.00    0.00       1/5           std::function<void ()>::~function() [837]
                0.00    0.00       1/2           std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >::~unique_ptr() [1057]
                0.00    0.00       1/1           std::shared_ptr<AsteroidManager>::~shared_ptr() [1308]
                0.00    0.00       1/1           std::shared_ptr<TexturedObject>::~shared_ptr() [1306]
                0.00    0.00       1/1           std::shared_ptr<Player>::~shared_ptr() [1317]
                0.00    0.00       1/3           std::shared_ptr<ProjectilePool>::~shared_ptr() [950]
                0.00    0.00       1/2           std::shared_ptr<Scene>::~shared_ptr() [1054]
                0.00    0.00       1/1           std::unique_ptr<Renderer, std::default_delete<Renderer> >::~unique_ptr() [1326]
                0.00    0.00       1/1           std::shared_ptr<TextRenderer>::~shared_ptr() [1304]
                0.00    0.00       1/939546      std::shared_ptr<CollisionDetector>::~shared_ptr() <cycle 1> [1053]
                0.00    0.00       1/1           InputHandler::~InputHandler() [1162]
                0.00    0.00       1/1           std::unique_ptr<Window, std::default_delete<Window> >::~unique_ptr() [1323]
-----------------------------------------------
                0.89    2.07    2263/2263        main [1]
[2]     85.4    0.89    2.07    2263         CollisionDetector::checkCollisions() [2]
                0.64    0.00 590640834/590640834     std::vector<Object*, std::allocator<Object*> >::operator[](unsigned long) [3]
                0.61    0.00 146444975/146444975     CollisionDetector::checkCollision(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&) [4]
                0.41    0.00 292889950/292889950     Object::getPosition() [5]
                0.30    0.00 292889950/292889950     Object::getSize() [6]
                0.11    0.00 148017910/148017950     std::vector<Object*, std::allocator<Object*> >::size() const [18]
                0.00    0.00     938/938         Player::collide(Object*) [616]
-----------------------------------------------
                0.64    0.00 590640834/590640834     CollisionDetector::checkCollisions() [2]
[3]     18.3    0.64    0.00 590640834         std::vector<Object*, std::allocator<Object*> >::operator[](unsigned long) [3]
-----------------------------------------------
                0.61    0.00 146444975/146444975     CollisionDetector::checkCollisions() [2]
[4]     17.6    0.61    0.00 146444975         CollisionDetector::checkCollision(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&) [4]
-----------------------------------------------
                0.41    0.00 292889950/292889950     CollisionDetector::checkCollisions() [2]
[5]     12.0    0.41    0.00 292889950         Object::getPosition() [5]
-----------------------------------------------
                0.30    0.00 292889950/292889950     CollisionDetector::checkCollisions() [2]
[6]      8.8    0.30    0.00 292889950         Object::getSize() [6]
-----------------------------------------------
                0.00    0.15    2263/2263        main [1]
[7]      4.3    0.00    0.15    2263         CallbackTimer::update() [7]
                0.00    0.15    2213/2213        std::function<void ()>::operator()() const [8]
                0.00    0.00    4526/4526        bool __gnu_cxx::operator!=<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > >(__gnu_cxx::__normal_iterator<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > > const&, __gnu_cxx::__normal_iterator<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > > const&) [301]
                0.00    0.00    2263/2265        std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::begin() [381]
                0.00    0.00    2263/2267        std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::end() [367]
                0.00    0.00    2263/2265        __gnu_cxx::__normal_iterator<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > >::operator*() const [375]
                0.00    0.00    2263/2263        std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [415]
                0.00    0.00    2263/2263        std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [411]
                0.00    0.00    2263/2263        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [409]
                0.00    0.00    2263/2263        __gnu_cxx::__normal_iterator<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > >::operator++() [402]
-----------------------------------------------
                0.00    0.15    2213/2213        CallbackTimer::update() [7]
[8]      4.3    0.00    0.15    2213         std::function<void ()>::operator()() const [8]
                0.00    0.15    2213/2213        std::_Function_handler<void (), main::{lambda()#1}>::_M_invoke(std::_Any_data const&) [9]
                0.00    0.00    2213/2217        std::_Function_base::_M_empty() const [431]
-----------------------------------------------
                0.00    0.15    2213/2213        std::function<void ()>::operator()() const [8]
[9]      4.3    0.00    0.15    2213         std::_Function_handler<void (), main::{lambda()#1}>::_M_invoke(std::_Any_data const&) [9]
                0.00    0.15    2213/2213        std::enable_if<is_invocable_r_v<void, main::{lambda()#1}&>, void>::type std::__invoke_r<void, main::{lambda()#1}&>(main::{lambda()#1}&) [10]
                0.00    0.00    2213/2214        std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [503]
-----------------------------------------------
                0.00    0.15    2213/2213        std::_Function_handler<void (), main::{lambda()#1}>::_M_invoke(std::_Any_data const&) [9]
[10]     4.3    0.00    0.15    2213         std::enable_if<is_invocable_r_v<void, main::{lambda()#1}&>, void>::type std::__invoke_r<void, main::{lambda()#1}&>(main::{lambda()#1}&) [10]
                0.00    0.15    2213/2213        void std::__invoke_impl<void, main::{lambda()#1}&>(std::__invoke_other, main::{lambda()#1}&) [11]
                0.00    0.00    2213/4426        main::{lambda()#1}& std::forward<main::{lambda()#1}&>(std::remove_reference<main::{lambda()#1}&>::type&) [314]
-----------------------------------------------
                0.00    0.15    2213/2213        std::enable_if<is_invocable_r_v<void, main::{lambda()#1}&>, void>::type std::__invoke_r<void, main::{lambda()#1}&>(main::{lambda()#1}&) [10]
[11]     4.3    0.00    0.15    2213         void std::__invoke_impl<void, main::{lambda()#1}&>(std::__invoke_other, main::{lambda()#1}&) [11]
                0.00    0.15    2213/2213        main::{lambda()#1}::operator()() const [12]
                0.00    0.00    2213/4426        main::{lambda()#1}& std::forward<main::{lambda()#1}&>(std::remove_reference<main::{lambda()#1}&>::type&) [314]
-----------------------------------------------
                0.00    0.15    2213/2213        void std::__invoke_impl<void, main::{lambda()#1}&>(std::__invoke_other, main::{lambda()#1}&) [11]
[12]     4.3    0.00    0.15    2213         main::{lambda()#1}::operator()() const [12]
                0.00    0.15    2213/2213        AsteroidFactory::build(AsteroidPrototype::Size) [13]
