Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<AsteroidManager>::shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<AsteroidManager>::~shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<AsteroidPrototype>::shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<AsteroidPrototype>::shared_ptr(std::shared_ptr<AsteroidPrototype> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<AsteroidPrototype>::~shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<CollisionDetector>::shared_ptr<std::allocator<CollisionDetector>>(std::_Sp_alloc_shared_tag<std::allocator<CollisionDetector> >)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Scene>::shared_ptr(std::shared_ptr<Scene> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Scene>::shared_ptr<std::allocator<Scene>>(std::_Sp_alloc_shared_tag<std::allocator<Scene> >)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Object>::shared_ptr<Player, void>(std::shared_ptr<Player> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Object>::shared_ptr<TexturedObject, void>(std::shared_ptr<TexturedObject> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Object>::shared_ptr<std::allocator<Object>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&>(std::_Sp_alloc_shared_tag<std::allocator<Object> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Player>::shared_ptr<std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::_Sp_alloc_shared_tag<std::allocator<Player> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&)
  0.00      6.78     0.00        1     0.00     0.00  std::shared_ptr<Player>::~shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >::get_deleter()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >::unique_ptr<std::default_delete<CallbackTimer>, void>()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >::operator=(std::unique_ptr<CallbackTimer, std::default_delete<CallbackTimer> >&&)
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Window, std::default_delete<Window> >::get_deleter()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Window, std::default_delete<Window> >::unique_ptr<std::default_delete<Window>, void>(Window*)
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Window, std::default_delete<Window> >::~unique_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Renderer, std::default_delete<Renderer> >::get_deleter()
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Renderer, std::default_delete<Renderer> >::unique_ptr<std::default_delete<Renderer>, void>(Renderer*)
  0.00      6.78     0.00        1     0.00     0.00  std::unique_ptr<Renderer, std::default_delete<Renderer> >::~unique_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<0ul, Window*, std::default_delete<Window> >::_Tuple_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<0ul, Renderer*, std::default_delete<Renderer> >::_Tuple_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Window> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Window> >&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Window> >::_Tuple_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Renderer> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Renderer> >&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Renderer> >::_Tuple_impl()
  0.00      6.78     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<CallbackTimer::Callback*>(CallbackTimer::Callback*, CallbackTimer::Callback*)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::shared_ptr<RenderLayer>*>(std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::shared_ptr<AsteroidObject>*>(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject>*)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::shared_ptr<Scene>*>(std::shared_ptr<Scene>*, std::shared_ptr<Scene>*)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<EventObserver**>(EventObserver**, EventObserver**)
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::_Vector_impl::~_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::~_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_Vector_impl::~_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_M_deallocate(EventObserver**, unsigned long)
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_M_get_Tp_allocator()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<EventObserver*, std::allocator<EventObserver*> >::~_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<Object*, std::allocator<Object*> >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<Object*, std::allocator<Object*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<Object*, std::allocator<Object*> >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_Vector_impl::~_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::~_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::_Vector_impl::~_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::~_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<ProjectileObject>, std::allocator<std::shared_ptr<ProjectileObject> > >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<ProjectileObject>, std::allocator<std::shared_ptr<ProjectileObject> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<ProjectileObject>, std::allocator<std::shared_ptr<ProjectileObject> > >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidPrototype>, std::allocator<std::shared_ptr<AsteroidPrototype> > >::_M_allocate(unsigned long)
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidPrototype>, std::allocator<std::shared_ptr<AsteroidPrototype> > >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidPrototype>, std::allocator<std::shared_ptr<AsteroidPrototype> > >::_M_deallocate(std::shared_ptr<AsteroidPrototype>*, unsigned long)
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidPrototype>, std::allocator<std::shared_ptr<AsteroidPrototype> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<AsteroidPrototype>, std::allocator<std::shared_ptr<AsteroidPrototype> > >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::_M_allocate(unsigned long)
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::_Vector_impl::_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::_Vector_impl::~_Vector_impl()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::_Vector_base<std::shared_ptr<Scene>, std::allocator<std::shared_ptr<Scene> > >::~_Vector_base()
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<TextRenderer, void>::value, void>::type std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<TextRenderer, TextRenderer>(TextRenderer*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<TextRenderer>, char const (&) [27], int>(std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<ProjectilePool, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<ProjectilePool, void>::value, void>::type std::__shared_ptr<ProjectilePool, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<ProjectilePool, ProjectilePool>(ProjectilePool*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<ProjectilePool, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&)
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<TexturedObject, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<TexturedObject, void>::value, void>::type std::__shared_ptr<TexturedObject, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<TexturedObject, TexturedObject>(TexturedObject*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<TexturedObject, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<TexturedObject>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(std::_Sp_alloc_shared_tag<std::allocator<TexturedObject> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<TexturedObject, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<AsteroidManager, void>::value, void>::type std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<AsteroidManager, AsteroidManager>(AsteroidManager*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<AsteroidPrototype, void>::value, void>::type std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<AsteroidPrototype, AsteroidPrototype>(AsteroidPrototype*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<CollisionDetector, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<CollisionDetector, void>::value, void>::type std::__shared_ptr<CollisionDetector, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<CollisionDetector, CollisionDetector>(CollisionDetector*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<CollisionDetector, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<CollisionDetector>>(std::_Sp_alloc_shared_tag<std::allocator<CollisionDetector> >)
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<Scene, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Scene, void>::value, void>::type std::__shared_ptr<Scene, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Scene, Scene>(Scene*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Scene, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Scene, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Scene, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Scene>>(std::_Sp_alloc_shared_tag<std::allocator<Scene> >)
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<Object, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Object, void>::value, void>::type std::__shared_ptr<Object, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Object, Object>(Object*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Object, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TexturedObject, void>(std::__shared_ptr<TexturedObject, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Object, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Player, void>(std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Object, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Object>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&>(std::_Sp_alloc_shared_tag<std::allocator<Object> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&)
  0.00      6.78     0.00        1     0.00     0.00  std::enable_if<std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Player, void>::value, void>::type std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Player, Player>(Player*)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::_Sp_alloc_shared_tag<std::allocator<Player> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&)
  0.00      6.78     0.00        1     0.00     0.00  std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      6.78     0.00        1     0.00     0.00  std::__weak_count<(__gnu_cxx::_Lock_policy)2>::__weak_count()
  0.00      6.78     0.00        1     0.00     0.00  std::__weak_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_init_functor<main::{lambda()#1} const&>(std::_Any_data&, main::{lambda()#1} const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_init_functor<main::{lambda()#1}>(std::_Any_data&, main::{lambda()#1}&&)
  0.00      6.78     0.00        1     0.00     0.00  bool std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_not_empty_function<main::{lambda()#1}>(main::{lambda()#1} const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_create<main::{lambda()#1} const&>(std::_Any_data&, main::{lambda()#1} const&, std::integral_constant<bool, true>)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_create<main::{lambda()#1}>(std::_Any_data&, main::{lambda()#1}&&, std::integral_constant<bool, true>)
  0.00      6.78     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>)
  0.00      6.78     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_init_functor<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1} const&>(std::_Any_data&, Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1} const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_init_functor<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>(std::_Any_data&, Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}&&)
  0.00      6.78     0.00        1     0.00     0.00  bool std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_not_empty_function<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>(Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1} const&)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_create<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1} const&>(std::_Any_data&, Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1} const&, std::integral_constant<bool, false>)
  0.00      6.78     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>::_M_create<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}>(std::_Any_data&, Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}&&, std::integral_constant<bool, false>)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<TextRenderer>, true>::_Sp_ebo_helper(std::allocator<TextRenderer> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<TextRenderer>, true>::~_Sp_ebo_helper()
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<ProjectilePool>, true>::_Sp_ebo_helper(std::allocator<ProjectilePool> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<TexturedObject>, true>::_Sp_ebo_helper(std::allocator<TexturedObject> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<TexturedObject>, true>::~_Sp_ebo_helper()
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<AsteroidManager>, true>::_Sp_ebo_helper(std::allocator<AsteroidManager> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<AsteroidManager>, true>::~_Sp_ebo_helper()
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<AsteroidPrototype>, true>::_Sp_ebo_helper(std::allocator<AsteroidPrototype> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<CollisionDetector>, true>::_Sp_ebo_helper(std::allocator<CollisionDetector> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<Scene>, true>::_Sp_ebo_helper(std::allocator<Scene> const&)
  0.00      6.78     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<Scene>, true>::~_Sp_ebo_helper()
